Nr źródła;C [%];Si [%];S [%];P [%];Mg [%];Mn [%];Ni [%];Cu [%];Mo [%];Cr [%];Al [%];Sn [%];B [%];V [%];Wydzielenia grafitu [mm-2];Udział wydzieleń grafitu [%];Średnica sferoidów [μm];Wielkość sferoidów;Nodularity [%];Udział perlitu [%];Udział ferrytu [%];Rm [MPa] (as cast);A5 [%]     (as cast);Minimalna grubość ścianki [mm];Temperatura austenityzacji [˚C];Czas austenityzacji [min.];Temperatura przemiany izotermicznej [˚C];Czas przemiany izotermicznej [min.];Rm [MPa];R0,2 [MPa];A5 [%];Twardość Brinella [HB];Twardość Rockwella [HRC];Twardość Rockwella [HRA];Twardość Rockwella [HRB];Twardość Vickersa [HV];Udarność Charpy [J];Temperatura pomiaru udarności [˚C];Udział austenitu %;Martensite volume fraction Xα';Retained austenite volume fraction XγR 
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;350;8;1200;845;4;333;;;;350;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;350;15;1210;850;4;342;;;;360;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;350;30;1200;845;4;342;;;;360;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;350;60;1250;900;5;357;;;;375;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;350;120;1200;825;4,5;333;;;;350;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;400;8;800;525;10;252;;;;265;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;400;15;850;550;10;261;;;;275;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;400;30;800;525;10;247;;;;260;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;400;60;860;550;11;271;;;;285;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;860;60;400;120;900;590;11;285;;;;300;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;300;8;2000;1630;0;570;;;;600;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;300;15;1750;1400;0;485;;;;510;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;300;30;1600;1310;0;452;;;;475;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;300;60;1540;1190;0;380;;;;400;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;300;120;1585;1250;0;433;;;;455;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;350;8;1450;1150;1;404;;;;425;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;350;15;1300;950;5;380;;;;400;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;350;30;1290;900;5;366;;;;385;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;350;60;1250;890;5;357;;;;375;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;350;120;1480;1150;2;423;;;;445;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;400;8;1250;900;5;357;;;;375;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;400;15;1100;750;7,5;309;;;;325;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;400;30;1060;750;7,5;300;;;;315;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;400;60;1050;700;7,5;295;;;;310;;;;;
111;3,65;2,59;0,014;0,052;0,06;0,18;;;;;;;;;;;;;;;;507;12,1;;900;60;400;120;1100;750;7,5;309;;;;325;;;;;
112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;3,8;2,22;0,002;0,024;0,057;0,37;0,49;0,31;0;0;0;0;0;0;;;;;;;;;;;900;60;400;50;976;636;11,4;;;;;;;;;;
116;3,56;2,83;0,008;0,039;0,042;0,22;0;0;0;0;0;0;0;0;;;;;;;;;;;900;150;360;120;;;;373;;;;392;;;;;26,4
117;3,56;2,68;0,006;0,03;0,0305;0,29;0;0,87;0,25;0;0;0;0;0;;;;;;;;654;4;;910;90;350;90;1125;800;8;341;;;;;21;101,9;;;
117;3,56;2,68;0,006;0,03;0,0305;0,29;0;0,87;0,25;0;0;0;0;0;;;;;;;;654;4;;910;90;370;90;1104;851;8;336;;;;;21;116,5;;;
117;3,56;2,68;0,006;0,03;0,0305;0,29;0;0,87;0,25;0;0;0;0;0;;;;;;;;654;4;;910;90;390;90;965;620;9;299;;;;;21;128,9;;;
117;3,56;2,68;0,006;0,03;0,0305;0,29;0;0,87;0,25;0;0;0;0;0;;;;;;;;654;4;;910;90;410;90;967;660;10;292;;;;;21;136,2;;;
118;3,35;2,82;0;0;0,06;0;0,93;0;0;0;0;0;0;0;;;;;;;;;;;950;240;260;240;1165;;;342;;;;;;;;;
118;3,3;2,78;0;0;0,07;0;1,05;0,75;0;0;0;0;0,012;0;;;;;;;;;;;950;240;260;240;1155;;;345;;;;;;;;;
118;3,4;2,8;0;0;0,06;0;0,97;0,7;0;0;0;0;0;0,13;;;;;;;;;;;950;240;260;240;1238;;;361;;;;;;;;;
118;3,4;2,76;0;0;0,05;0;0,55;0;0;0;0;0;0;0;;;;;;;;;;;950;240;260;240;1085;;;298;;;;;;;;;
118;3,35;2,75;0;0;0,05;0;0,45;0;0;0;0;0;0,12;0;;;;;;;;;;;950;240;260;240;1010;;;322;;;;;;;;;
118;3,4;2,8;0;0;0,07;0;0,55;0;0;0;0;0;0;0,18;;;;;;;;;;;950;240;260;240;1215;;;375;;;;;;;;;
119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;0;0;0;0;0;0;257;12;;;;;;;;;900;120;280;120;;;;;;;;;;;8,3;;
120;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;0;0;0;0;0;0;257;12;;;;;;;;;900;120;330;120;;;;;;;;;;;16,3;;
120;3,75;2,55;0,08;0,03;0,08;0,19;1,42;0,62;0;0;0;0;0;0;257;12;;;;;;;;;900;120;380;120;;;;;;;;;;;28,4;;
121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;3,45;2,3;0;0;0,04;0,3;0,03;0,4;0;0;0;0;0;0;;;;;;;;;;;;;300;30;872,5;154;21;;;;;;;;;;
122;3,45;2,3;0;0;0,04;0,3;0,03;0,4;0;0;0;0;0;0;;;;;;;;;;;;;300;60;967;170;13,51;;;;;;;;;;
122;3,45;2,3;0;0;0,04;0,3;0,03;0,4;0;0;0;0;0;0;;;;;;;;;;;;;300;90;745;163,9;17,45;;;;;;;;;;
122;3,45;2,3;0;0;0,04;0,3;0,03;0,4;0;0;0;0;0;0;;;;;;;;;;;;;300;120;715;147,7;10,05;;;;;;;;;;
122;3,6;2,1;0;0;0,04;0,3;0,03;0;0;0;0;0;0;0;;;;;;;;;;;;;300;30;850;175;33;;;;;;;;;;
122;3,6;2,1;0;0;0,04;0,3;0,03;0;0;0;0;0;0;0;;;;;;;;;;;;;300;60;942;190;15;;;;;;;;;;
122;3,6;2,1;0;0;0,04;0,3;0,03;0;0;0;0;0;0;0;;;;;;;;;;;;;300;90;730;190;22;;;;;;;;;;
122;3,6;2,1;0;0;0,04;0,3;0,03;0;0;0;0;0;0;0;;;;;;;;;;;;;300;120;685;158;19;;;;;;;;;;
123;3,41;2,35;0,015;0,02;0,053;0,18;2,75;0,02;0;0,01;0;0;0;0;566;9,53;20,58;;92,5;;;;;;840;60;375;45;1016;728;15,6;;;;;;14,7;23;30,32;;
123;3,41;2,35;0,015;0,02;0,053;0,18;2,75;0,02;0;0,01;0;0;0;0;566;9,53;20,58;;92,5;;;;;;840;60;375;45;1016;728;15,6;;;;;;10,1;-40;30,32;;
124;3,46;2,61;0,023;0,02;0,038;0,25;0,54;0,03;0;0,04;0;0;0;0;262;9,48;32,11;;83,5;;;;;;840;60;375;45;952;747;10,9;;;;;;;;;;
124;3,41;2,35;0,015;0,02;0,053;0,18;2,75;0,02;0;0,01;0;0;0;0;566;9,53;20,58;;92,5;;;;;;840;60;375;45;1016;728;15,6;;;;;;;;;;
125;3,52;3,21;0,02;0,02;0,04;0,46;0,04;0,94;;;;;;;120;;;5;100;;;;;;900;60;360;60;1168;896;16;;;;;;;;;;
125;3,45;2,6;0,01;0,01;0,04;0,3;5;1;;;;;;;120;;;5;100;;;;;;920;60;360;90;998;786;6,5;;;;;;140;80;;;
125;3,45;2,6;0,01;0,01;0,04;0,3;5;1;;;;;;;120;;;5;100;;;;;;920;60;360;90;998;786;6,5;;;;;;130;20;;;
125;3,45;2,6;0,01;0,01;0,04;0,3;5;1;;;;;;;120;;;5;100;;;;;;920;60;360;90;998;786;6,5;;;;;;100;-40;;;
125;3,52;3,21;0,02;0,02;0,04;0,46;0,04;0,94;;;;;;;120;;;5;100;;;;;;900;60;360;60;1085;729;10;357;;;;;124;21;;;
126;3,5;2,63;0,009;0,019;0,0471;0,318;0,042;0,055;0,042;0,031;0,003;0,006;;0,001;;;;;;;;397;27,7;;900;90;365;30;1111,1;816;3;;;;;;;;;;
126;3,5;2,63;0,009;0,019;0,0471;0,318;0,042;0,055;0,042;0,031;0,003;0,006;;0,001;;;;;;;;397;27,7;;900;90;365;60;1089,9;784;10,6;;;;;;;;;;
126;3,5;2,63;0,009;0,019;0,0471;0,318;0,042;0,055;0,042;0,031;0,003;0,006;;0,001;;;;;;;;397;27,7;;900;90;365;120;1085,7;778;12,1;;;;;;;;;;
126;3,5;2,63;0,009;0,019;0,0471;0,318;0,042;0,055;0,042;0,031;0,003;0,006;;0,001;;;;;;;;397;27,7;;900;90;365;180;1105,1;810;10;;;;;;;;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;235;480;1420;;1,95;;;;;;25;21;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;235;360;1415;;1,98;;;;;;22;21;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;235;240;1420;;2;;;;;;10;21;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;375;120;980;;10,2;;;;;;75;21;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;375;240;940;;7,8;;;;;;80;21;;;
127;3,57;2,6;0,007;0,01;0,05;0,47;1,6;0,6;0,03;0,04;;;;;105;;;;80;;;;;;900;90;375;360;920;;4;;;;;;50;21;;;
128;3,64;2,6;0,016;0,016;;0,15;0,016;0,25;0;0,019;0;0;0;0;;;25,96;;;;;;;;925;90;340;120;930;888;5,75;320;;;;;;;;;
129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;300;60;1420;1305;0,5;;;;;;32;21;;;8
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;300;120;1430;1350;3,5;;;;;;60;21;;;14
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;300;180;1450;1355;3,9;;;;;;65;21;;;8
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;300;240;1495;1400;3;;;;;;30;21;;;7
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;350;60;1150;1030;5,8;;;;;;72;21;;;17,5
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;350;120;1100;1000;8;;;;;;105;21;;;26
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;350;180;1105;1000;7;;;;;;90;21;;;18
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;350;240;1200;1130;6;;;;;;75;21;;;13
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;400;60;980;760;5;;;;;;74;21;;;15
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;400;120;990;850;7;;;;;;87;21;;;20
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;400;180;1000;850;6,1;;;;;;45;21;;;12
130;3,6;2,5;0,014;0,014;0,066;0,28;0;0,45;0;0,04;0;0;0;0;77;;17;;;;;;;;900;120;400;240;1040;845;4,5;;;;;;20;21;;;2
131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;900;120;270;120;725;;;316;33,5;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;900;120;290;120;500;;;328;35;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;900;120;320;120;510;;;303;32;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;900;120;350;120;500;;;387;41,5;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;940;120;270;120;560;;;373;40;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;940;120;290;120;500;;;324;34,5;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;940;120;320;120;650;;;382;41;;;;;;;;
132;3,5;2,5;0;0;0,75;0,25;0,9;1,5;0,4;0;0;0;0;0;;;;;;;;;;;940;120;350;120;500;;;382;41;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;900;120;270;120;725;;;454;47,5;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;900;120;290;120;745;;;418;44,5;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;900;120;320;120;780;;;382;41;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;900;120;350;120;750;;;341;36,5;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;940;120;270;120;670;;;454;47,5;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;940;120;290;120;790;;;382;41;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;940;120;320;120;750;;;402;43;;;;;;;;
132;3,5;2,5;0;0;0,73;0,25;0,9;0,8;0,4;0;0;0;0;0;;;;;;;;;;;940;120;350;120;650;;;382;41;;;;;;;;
133;3,45;2,48;0,012;0,013;0,05;0,4;1,5;0,3;0,5;0;0;0;0;0;;;;;;;;;;;927;120;260;120;1446,4;1126,2;2,6;447;46,9;;;;;;11,5;;
133;3,45;2,48;0,012;0,013;0,05;0,4;1,5;0,3;0,5;0;0;0;0;0;;;;;;;;;;;927;120;316;120;1264,1;1031,3;4,4;384;41,2;;;;;;20;;
133;3,45;2,48;0,012;0,013;0,05;0,4;1,5;0,3;0,5;0;0;0;0;0;;;;;;;;;;;927;120;385;120;1061,2;776,1;13,7;288;30,1;;;;;;37;;
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;5;;;;;;;;;;;;55;6,4
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;15;;;;;;;;;;;;16;10,9
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;30;;;;;;;;;;;;7;17,2
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;60;;;;;;;;;;;;3;27,2
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;90;;;;;;;;;;;;0;21,5
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;120;;;;;;;;;;;;0;17,1
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;315;240;;;;;;;;;;;;0;15
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;5;;;;;;;;;;;;64;9,4
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;15;;;;;;;;;;;;15;26,1
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;30;;;;;;;;;;;;6;35,6
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;60;;;;;;;;;;;;0;45,9
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;90;;;;;;;;;;;;0;44
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;120;;;;;;;;;;;;0;42,8
134;3,66;2,23;0,015;0,024;0,047;0,26;1,02;0,66;0,26;0;0;0;0;0;155;7,6;;6 i 7;95;75,4;24,6;;;;870;120;370;240;;;;;;;;;;;;0;30,8
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;47;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;48;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;49;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;42;-40;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;58;-40;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;72;-40;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;74;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;76;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;90;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;98;0;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;108;0;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;92;25;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;102;25;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;106;42;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;108;42;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;106;75;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;108;75;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;110;100;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;100,6;8,8;34;;95,2;;;;;;900;60;300;60;1000;730;12;277;;;;;112;100;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;12;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;16;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;20;-60;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;21;-40;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;22;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;24;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;28;-20;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;28;0;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;29;0;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;36;0;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;38;25;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;40;25;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;41;42;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;44;42;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;45;75;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;47;75;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;42;100;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;47;100;;;
135;3,73;2,55;0,023;0,045;0,044;0,3;1,25;1,03;0,18;0,032;0;0;0;0;155,3;9,6;29;;96,3;;;;;;900;60;365;60;625;500;4;329;;;;;48;100;;;
136;3,55;2,78;0,004;0,054;0;0,13;0;0;0;0;0;0;0;0;;;;;;;;;;;900;90;250;60;1390;;;520;;;;;;;;;
